id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn,tenure,price_off_peak_var,price_peak_var,price_mid_peak_var,price_off_peak_fix,price_peak_fix,price_mid_peak_fix
c3d9e2c,channel_sales_1,20589,0,0,2012-04-30,2016-04-30,2015-04-14,2015-05-01,584.57,0,0.0,15.15,0.145137,0.0,44.31137796,false,0.0,23.66,23.66,1,83.47,4,code_1,11.43,retention,4,0.14967016666666666,0.007123583333333333,0.0,44.37063526,0.0,0.0
c14d6f2,channel_sales_1,15289,0,0,2010-04-06,2016-04-06,2014-06-27,2015-04-08,1180.03,0,0.0,39.77,0.146694,0.0,44.31137796,false,0.0,27.32,27.32,1,122.19,6,code_3,13.2,retention,6,0.15103216666666666,0.0,0.0,44.44470995999999,0.0,0.0
31872fb,channel_sales_3,29752,136558,5811,2012-08-14,2016-09-02,2014-09-02,2015-09-03,396.42,304,0.0,16.31,0.144902,0.0,44.31137796,true,44.62,10.08,10.08,2,25.25,3,code_1,10.392,retention,4,0.2127313333333333,0.0,0.0,44.355820359999996,0.0,0.0
9d3814e,channel_sales_2,3084,0,0,2011-08-11,2016-08-11,2014-07-08,2015-08-13,462.29,0,0.0,0.0,0.1457109999999999,0.0,44.31137796,false,0.0,16.44,16.44,1,44.69,4,code_3,13.856,retention,5,0.14989716666666666,0.0,0.0,44.44470995999999,0.0,0.0
38d5372,not_specified,6500,16809,0,2009-11-10,2016-11-10,2009-11-10,2015-11-11,977.1,0,0.0,13.64,0.146348,0.0,45.30837756,true,0.0,16.92,16.92,2,113.47,6,code_2,13.2,retention,7,0.14986466666666667,0.0,0.0,44.365078759999996,0.0,0.0
e0605c1,not_specified,3120,0,0,2010-04-30,2016-04-30,2010-04-30,2015-05-01,470.14,0,0.0,19.35,0.1457109999999999,0.0,44.31137796,false,0.0,27.32,27.32,1,48.27,6,code_2,13.2,retention,6,0.15005741666666667,0.007123583333333333,0.0,44.370635359999994,0.0,0.0
f981367,channel_sales_1,17788,0,1601,2012-01-11,2017-01-11,2014-12-17,2016-01-17,1996.3,1601,0.0,130.66,0.120372,0.103487,40.606701,false,173.3,30.0,30.0,1,220.56,4,code_1,20.0,churn,5,0.12649975,0.10602283333333327,0.07564141666666667,40.565971499999996,24.339579139999998,16.22638536
bf6c935,not_specified,6428,119107,530,2010-05-27,2016-05-27,2010-05-27,2015-06-01,803.51,530,0.0,16.09,0.1457109999999999,0.0,44.31137796,true,78.23,19.11,19.11,2,79.45,6,code_2,10.35,retention,6,0.14991325,0.0,0.0,44.370635459999995,0.0,0.0
2a5dc83,channel_sales_1,5658,0,437,2013-07-25,2016-07-25,2015-06-16,2015-07-27,564.07,437,0.0,144.03,0.11634,0.099998,40.606701,false,42.45,22.31,22.31,1,77.18,3,code_1,16.5,retention,3,0.12513566666666662,0.10459508333333327,0.07518775,40.6338515,24.380309139999998,16.25354036
9b738c0,not_specified,7350,3552,579,2005-10-11,2016-10-11,2015-08-26,2015-10-12,1099.31,579,0.0,16.37,0.141434,0.0,44.31137796,true,82.97,10.36,10.36,3,72.1,10,code_1,13.85,retention,11,0.14778366666666667,0.0,0.0,44.355820359999996,0.0,0.0
72eea31,channel_sales_1,2100,9948,0,2011-08-19,2016-08-19,2015-07-12,2015-08-20,213.41,0,0.0,118.24,0.1157609999999999,0.099419,40.606701,true,0.0,20.43,20.43,2,28.54,4,code_1,15.1,retention,5,0.1250925833333333,0.10446141666666665,0.07488533333333333,40.6474275,24.38845514,16.25897136
0024bc8,channel_sales_1,6883,0,0,2012-05-09,2016-05-09,2012-05-09,2015-05-12,356.74,0,0.0,16.77,0.1457109999999999,0.0,44.31137796,false,0.0,24.33,24.33,1,36.02,4,code_1,13.164,retention,4,0.14991325,0.0,0.0,44.370635359999994,0.0,0.0
5c8c99f,not_specified,20680,0,1740,2009-10-21,2016-10-21,2009-10-21,2015-10-23,940.67,849,0.0,131.76,0.1152369999999999,0.100123,40.9390266,false,81.61,21.96,21.96,1,115.71,6,code_2,16.5,retention,7,0.12397108333333334,0.10377791666666665,0.07359316666666667,40.648679099999995,24.41142674,16.29280296
97df418,channel_sales_1,19551,0,0,2010-12-22,2016-12-17,2015-12-17,2015-02-22,2862.13,0,0.0,29.02,0.142648,0.0,44.31137796,false,0.0,3.9,3.9,1,149.99,5,code_1,10.392,retention,6,0.14757091666666666,0.0,0.0,44.26693046,0.0,0.0
3fc91ac,channel_sales_2,1172501,23809,181766,2010-04-19,2016-04-19,2010-04-19,2015-04-21,9057.96,5675,0.0,82.83,0.143166,0.0,44.31137796,true,817.65,24.52,24.52,2,818.26,6,code_2,13.2,retention,6,0.14742183333333334,0.0,0.0,44.38545035999999,0.0,0.0
da5f3a2,not_specified,15384,0,3724,2009-10-19,2016-10-19,2009-10-19,2015-10-20,1524.04,3724,0.0,143.18,0.1152369999999999,0.100123,40.606701,false,362.08,17.23,17.23,1,142.64,6,code_2,25.0,retention,7,0.12397108333333334,0.10377791666666665,0.07359316666666667,40.5931235,24.35587114,16.237247359999998
3cc8ebd,channel_sales_2,1899670,0,218019,2010-07-01,2016-07-01,2010-07-01,2015-07-04,9045.64,0,0.0,44.53,0.1646369999999999,0.087381,44.31137796,false,0.0,16.66,16.66,1,740.76,6,code_2,13.2,retention,6,0.16569441666666668,0.08585091666666667,0.0,44.341005259999996,0.0,0.0
bca54dc,channel_sales_1,2998,0,511,2009-10-01,2016-10-01,2015-08-26,2015-10-02,439.98,511,0.0,15.83,0.141434,0.0,44.31137796,false,73.05,7.8,7.8,1,36.12,6,code_2,10.392,retention,7,0.14707991666666662,0.0,0.0,44.296560459999995,0.0,0.0
9d7eb4a,channel_sales_3,3768,2604,553,2012-06-07,2016-07-04,2014-07-04,2015-07-08,558.83,553,0.0,18.32,0.144902,0.0,44.31137796,true,81.17,23.1,23.1,3,53.41,4,code_1,12.5,retention,4,0.14809083333333328,0.0,0.0,44.37063526,0.0,0.0
90231cb,channel_sales_1,5575,0,1441,2009-09-22,2016-12-15,2015-12-15,2013-09-02,589.3,1441,0.0,16.3,0.159433,0.081535,44.31137796,false,128.55,13.04,13.04,1,53.22,6,code_2,10.392,retention,7,0.16116954545454545,0.08515709090909086,0.0,44.39622450545455,0.0,0.0
a2ed39f,channel_sales_2,187959,0,18909,2013-02-20,2016-02-20,2013-02-20,2015-02-23,9257.22,7945,0.0,127.96,0.114008,0.097123,40.606701,false,764.8,0.0,0.0,1,706.28,3,code_3,26.4,retention,3,0.12143925,0.10089441666666667,0.07025949999999996,40.7017324,24.421038479999996,16.28069392
5a999fe,not_specified,31244,0,6601,2011-09-08,2016-09-08,2015-08-27,2015-09-09,3384.95,6601,0.0,145.14,0.1157609999999999,0.099419,40.606701,false,678.41,7.92,7.92,1,387.04,4,code_1,16.5,retention,5,0.12515424999999994,0.10472908333333332,0.07486866666666667,40.728885,24.437330039999996,16.29155496
e74629d,channel_sales_1,17503,42318,1340,2012-08-07,2016-08-07,2015-07-11,2015-08-09,1850.87,1340,0.0,128.92,0.1157609999999999,0.099419,40.606701,true,133.76,27.3,27.3,2,211.35,3,code_1,43.648,retention,4,0.12389708333333332,0.1032204166666666,0.07358033333333333,40.728885,24.437330039999996,16.29155496
849cd97,not_specified,55413,0,4756,2008-10-21,2016-12-31,2015-06-05,2016-01-01,0.0,0,0.0,131.04,0.092453,0.086393,59.17346796,false,0.0,0.0,0.0,1,0.0,7,code_3,17.320999999999998,churn,8,0.10404441666666668,0.09251408333333333,0.065678,59.17346796,36.490689,8.36773104
85a3354,not_specified,3165,0,0,2010-08-30,2016-08-30,2014-07-08,2015-08-31,471.0,0,0.0,0.0,0.144902,0.0,44.31137796,false,0.0,17.82,17.82,1,46.72,5,code_1,15.0,retention,6,0.14874125,0.007123583333333333,0.0,44.42989495999999,0.0,0.0
3508624,channel_sales_1,54037,0,9435,2013-06-11,2016-06-11,2015-11-01,2015-06-23,7036.94,9435,0.0,41.5,0.1646369999999999,0.087381,44.31137796,false,1367.33,19.2,19.2,1,484.89,3,code_1,13.164,retention,3,0.16779716666666666,0.08611425,0.0,44.355820359999996,0.0,0.0
0eba8e9,not_specified,3857,0,0,2011-10-20,2016-10-20,2011-10-20,2015-10-23,583.44,0,0.0,9.86,0.147506,0.0,45.80687796,false,0.0,18.08,18.08,1,60.19,4,code_3,10.35,churn,5,0.15082199999999998,0.0,0.0,44.54656026,0.0,0.0
c4c31aa,not_specified,12222,0,0,2011-11-29,2016-11-29,2011-11-29,2015-11-30,1811.64,0,0.0,9.49,0.145789,0.0,44.31137796,false,0.0,6.42,6.42,1,168.87,4,code_3,13.8,retention,5,0.14809225,0.007123583333333333,0.0,44.26693026,0.0,0.0
414e0e5,channel_sales_1,2174,0,0,2010-04-20,2016-04-20,2010-04-20,2015-04-21,273.28,0,0.0,16.36,0.165794,0.087899,44.31137796,false,0.0,28.6,28.6,1,25.78,6,code_2,13.856,retention,6,0.17051166666666664,0.08842125,0.0,44.38545035999999,0.0,0.0
52bd443,channel_sales_3,512,0,0,2012-10-26,2016-11-12,2014-11-12,2015-11-13,75.7,0,0.0,19.86,0.144902,0.0,44.31137796,false,0.0,6.06,6.06,1,6.92,3,code_1,11.42,retention,4,0.14811958333333333,0.0,0.0,44.31137526,0.0,0.0
650a1c5,channel_sales_1,56261,9735,3067,2012-10-04,2016-10-04,2014-06-27,2015-10-05,889.98,0,0.0,17.4,0.1457109999999999,0.0,44.31137796,true,0.0,9.919999999999993,9.919999999999993,2,79.26,3,code_1,13.2,retention,4,0.15012283333333334,0.0,0.0,44.44470995999999,0.0,0.0
ffa2b01,channel_sales_1,3188,0,0,2011-10-11,2016-10-05,2013-10-09,2015-10-11,224.21,0,0.0,16.98,0.1457109999999999,0.0,44.31137796,false,0.0,19.2,19.2,1,23.75,4,code_1,10.392,retention,5,0.14946875,0.007123583333333333,0.0,44.370635359999994,0.0,0.0
c63210d,channel_sales_3,722,0,0,2011-09-23,2016-09-23,2011-09-23,2015-09-25,108.36,0,0.0,6.49,0.1457109999999999,0.0,44.31137796,false,0.0,10.03,10.03,2,10.39,4,code_1,10.35,retention,5,0.14968158333333334,0.0,0.0,44.31137526,0.0,0.0
6cbf15f,channel_sales_1,104261,0,9197,2012-04-25,2016-04-25,2012-04-25,2015-04-26,7345.91,9197,0.0,348.71,0.097487,0.089213,58.99595196,false,639.79,0.24,0.24,1,570.05,4,code_1,150.0,churn,4,0.10358141666666666,0.09251774999999995,0.068219,59.094570000000004,36.442034760000006,8.35657408
1b90ee2,channel_sales_1,18830,0,1181,2012-05-21,2016-04-16,2012-05-21,2015-04-17,1384.48,699,0.0,16.28,0.142065,0.0,44.31137796,false,99.92,30.98,30.98,1,129.74,4,code_1,15.0,retention,4,0.1464265,0.0,0.0,44.38545035999999,0.0,0.0
6eba2c1,not_specified,26700,0,1250,2005-04-01,2016-04-01,2005-04-01,2015-04-02,2752.27,1250,0.0,131.05,0.115174,0.098837,40.606701,false,122.19,19.92,19.92,1,305.9,11,code_3,16.5,retention,11,0.12285625,0.10269458333333331,0.0731015,40.6745798,24.404746919999997,16.26983288
fd080b2,channel_sales_2,3550287,1401366,386468,2012-02-17,2016-02-17,2012-02-17,2015-02-18,4078.44,4426,0.0,132.46,0.1169,0.1000149999999999,40.606701,true,413.37,31.08,31.08,2,501.79,4,code_3,20.785,retention,4,0.12433841666666666,0.10379375,0.07316033333333334,40.7017324,24.421038479999996,16.28069392
922049f,not_specified,7457,0,780,2009-09-03,2016-09-05,2009-09-03,2015-09-06,694.01,780,0.0,145.41,0.1128599999999999,0.096521,40.606701,false,71.81,40.41,40.41,1,73.39,6,code_1,45.0,retention,7,0.12035133333333332,0.09965966666666666,0.069957,40.606699199999994,24.364017360000002,16.24267884
5fd314c,channel_sales_1,338402,0,12445,2011-05-21,2016-05-21,2011-05-21,2015-05-29,828.77,0,0.0,0.0,0.138765,0.0,44.44470996,false,0.0,0.12,0.12,1,41.37,5,code_1,13.5,retention,5,0.14179883333333335,0.0,0.0,44.44470995999999,0.0,0.0
e671efa,channel_sales_1,29160,0,2172,2012-07-13,2016-04-23,2014-04-23,2015-04-24,2838.29,2172,0.0,143.24,0.1128599999999999,0.096521,40.606701,false,205.17,23.88,23.88,1,309.34,4,code_1,19.8,retention,4,0.11991958333333334,0.09960458333333333,0.07063983333333333,40.6745798,24.404746919999997,16.26983288
36acd49,channel_sales_2,3787,0,969,2010-07-23,2016-07-23,2010-07-23,2015-07-27,414.7,969,0.0,19.13,0.165793,0.0885389999999999,44.31137796,false,110.04,14.57,14.57,1,32.55,6,code_2,10.35,retention,6,0.1692034166666667,0.08740891666666667,0.0,44.34100546,0.0,0.0
bb8201b,channel_sales_4,48667,0,0,2013-04-09,2016-10-23,2013-10-23,2015-10-25,313.06,0,0.0,15.89,0.140621,0.0,44.31137796,false,0.0,9.92,9.92,1,23.29,3,code_3,13.2,churn,3,0.14493708333333336,0.0,0.0,44.31137526,0.0,0.0
3dee505,channel_sales_3,13415,0,1122,2011-12-19,2016-12-19,2015-11-01,2015-12-21,2013.22,1122,0.0,20.08,0.144039,0.0,45.30837756,false,162.86,14.44,14.44,1,137.91,4,code_1,13.15,retention,5,0.15060849999999998,0.0,0.0,44.44470995999999,0.0,0.0
a5a0d03,channel_sales_1,1043,0,172,2012-10-22,2016-10-22,2012-10-22,2015-10-23,157.19,172,0.0,18.32,0.147506,0.0,46.30537836,false,25.67,21.64,21.64,1,16.07,3,code_1,10.392,retention,4,0.15082199999999998,0.0,0.0,44.62989386,0.0,0.0
522afea,not_specified,27654,0,0,2007-03-08,2017-01-17,2007-03-08,2016-01-18,0.0,0,0.0,0.0,0.144238,0.0,44.44470996,false,0.0,31.2,31.2,1,358.47,9,code_1,13.856,retention,10,0.0006,0.0,0.0,0.0,0.0,0.0
f2d79ae,channel_sales_2,4406520,1337056,507598,2010-05-14,2016-05-14,2010-05-14,2015-05-23,4247.65,5855,0.0,132.16,0.1169099999999999,0.100572,40.606701,true,540.23,19.14,19.14,2,609.35,6,code_2,18.0,retention,6,0.12452366666666666,0.10413433333333333,0.07502141666666667,40.6610035,24.39660114,16.26440236
5f07b5b,channel_sales_1,15152,0,2838,2013-04-16,2016-04-16,2014-03-20,2015-04-17,1500.69,2838,0.0,131.39,0.118646,0.102308,40.606701,false,278.68,42.92,42.92,1,171.96,3,code_3,26.4,retention,3,0.12588274999999996,0.1055380833333333,0.07653033333333333,40.728885,24.437330039999996,16.29155496
f4e2062,channel_sales_3,34558,0,2283,2011-10-07,2016-10-07,2014-04-22,2015-10-09,2601.07,2283,0.0,129.61,0.1165089999999999,0.101397,40.606701,false,225.29,10.4,10.4,1,343.52,4,code_1,31.05,retention,5,0.12605374999999994,0.10578758333333327,0.07549516666666667,40.728885,24.437330039999996,16.29155496
696bb5a,channel_sales_2,8887,0,0,2009-09-01,2016-09-01,2009-09-01,2015-09-02,852.26,0,0.0,0.0,0.144902,0.0,44.31137796,false,0.0,13.4,13.4,1,77.6,6,code_2,13.856,retention,7,0.14826341666666662,0.007123583333333333,0.0,44.31137526,0.0,0.0
6716ccc,channel_sales_1,36338,0,7833,2011-05-30,2016-05-30,2011-05-30,2015-06-03,1422.11,3858,0.0,143.2,0.115174,0.098837,40.606701,false,367.42,41.88,41.88,1,95.28,5,code_1,23.1,churn,5,0.12278558333333334,0.10239583333333331,0.07328333333333333,40.6610035,24.39660114,16.26440236
bd21575,channel_sales_1,36398,0,6518,2013-06-14,2016-06-14,2015-11-01,2015-06-22,548.17,560,0.0,145.6,0.115174,0.098837,40.606701,false,53.18,38.4,38.4,1,62.3,3,code_1,24.24,retention,3,0.12275558333333335,0.10229041666666666,0.0730305,40.6474275,24.38845514,16.25897136
aa7b1e3,channel_sales_1,7119,0,0,2011-12-20,2016-12-20,2015-11-01,2015-12-21,1072.03,0,0.0,17.5,0.14346,0.0,45.30837756,false,0.0,11.84,11.84,1,87.97,4,code_1,10.392,retention,5,0.14901233333333333,0.0,0.0,44.44470995999999,0.0,0.0
b62690b,not_specified,39178,0,0,2004-06-15,2016-10-31,2014-10-27,2015-11-01,68.66,0,0.0,16.11,0.146348,0.0,46.30537836,false,0.0,21.64,21.64,1,6.96,12,code_3,10.392,retention,12,0.14822016666666668,0.0,0.0,44.62989366,0.0,0.0
bf61ff2,channel_sales_2,1190246,0,75708,2010-05-18,2016-05-18,2016-01-08,2015-05-23,7965.54,10365,0.0,142.64,0.114481,0.098142,40.606701,false,980.22,67.98,67.98,1,857.01,6,code_2,99.0,retention,6,0.12237958333333333,0.10198924999999999,0.07287675,40.6610035,24.39660114,16.26440236
06de1ae,channel_sales_3,17968,0,1289,2012-10-24,2016-10-24,2015-09-18,2015-10-25,1948.99,1289,0.0,144.81,0.115939,0.100823,40.606701,false,132.63,5.76,5.76,1,220.29,3,code_1,17.32,retention,4,0.1256109166666666,0.10540491666666667,0.07519866666666666,40.6202755,24.372163139999998,16.248109359999997
cd5bb00,channel_sales_1,17097,0,2698,2013-06-18,2016-06-18,2015-05-22,2015-06-23,1713.89,2698,0.0,132.12,0.11634,0.099998,40.606701,false,249.7,13.8,13.8,1,217.8,3,code_3,15.1,retention,3,0.12944624999999996,0.1072439166666666,0.07584091666666663,40.728885,24.437330039999996,16.29155496
fb85d96,channel_sales_1,3120,0,0,2012-06-22,2016-07-04,2015-05-23,2015-07-09,458.63,0,0.0,16.77,0.14317,0.0,44.31137796,false,0.0,14.64,14.64,1,39.67,4,code_1,10.392,retention,4,0.14678508333333332,0.0,0.0,44.370635459999995,0.0,0.0
20b0e85,channel_sales_1,11000,0,0,2012-04-13,2016-04-13,2015-04-14,2015-04-14,1126.2,0,0.0,121.17,0.1151819999999999,0.098841,40.606701,false,0.0,32.18,32.18,1,140.18,4,code_3,19.8,churn,4,0.1238265,0.10351216666666664,0.07454708333333333,40.6745798,24.404746919999997,16.26983288
080a957,not_specified,30898,0,2645,2010-01-28,2016-01-28,2010-01-28,2015-02-09,3172.06,2645,0.0,129.35,0.1169,0.1000149999999999,40.606701,false,269.15,27.0,27.0,1,337.51,6,code_1,18.0,retention,6,0.12404141666666667,0.10356983333333332,0.07319325,40.565971499999996,24.339579139999998,16.22638536
76a03cd,channel_sales_1,189078,95353,4787,2011-09-23,2016-09-23,2015-05-23,2015-09-25,6974.55,4787,0.0,167.79,0.114658,0.099545,40.606701,true,501.21,8.11000000000001,8.11000000000001,2,716.57,4,code_1,30.0,churn,5,0.12386416666666666,0.10374549999999999,0.07348508333333333,40.728885,24.437330039999996,16.29155496
95ed522,not_specified,20031,0,0,2007-07-30,2016-03-29,2007-07-30,2015-03-30,0.0,0,0.0,0.0,0.0,0.0,0.0,false,0.0,30.37,30.37,1,13.03,9,code_1,13.2,retention,9,0.0,0.0,0.0,0.0,0.0,0.0
3d621df,not_specified,916711,0,66423,2010-04-01,2016-02-02,2010-04-01,2015-02-03,3196.25,0,0.0,26.81,0.1640579999999999,0.086163,44.31137796,false,0.0,23.4,23.4,1,336.61,6,code_3,10.392,retention,6,0.16801133333333332,0.08641891666666662,0.0,44.26693056,0.0,0.0
cebc9ae,channel_sales_4,4320,0,0,2011-12-30,2016-03-06,2011-12-30,2015-03-09,609.26,0,0.0,16.64,0.142065,0.0,44.31137796,false,0.0,23.76,23.76,1,57.15,4,code_1,10.39,churn,5,0.14601833333333333,0.0,0.0,44.26693036,0.0,0.0
400a7e8,not_specified,11979,33724,0,2010-04-26,2016-04-25,2010-04-26,2015-04-26,1773.31,0,0.0,19.47,0.143166,0.0,44.31137796,true,0.0,19.28,19.28,2,168.14,6,code_3,10.392,retention,6,0.1476248333333333,0.0,0.0,44.38545026,0.0,0.0
18aa801,channel_sales_1,5736,0,1033,2011-10-31,2016-10-31,2011-10-31,2015-11-01,864.47,1033,0.0,18.32,0.147506,0.0,45.80687796,false,154.11,22.96,22.96,1,88.98,4,code_1,13.15,retention,5,0.15070391666666666,0.0,0.0,44.406745459999996,0.0,0.0
ef2401e,channel_sales_2,297785,0,9382,2010-08-03,2016-08-03,2010-08-03,2015-08-04,1950.23,2551,0.0,17.72,0.1646369999999999,0.087381,44.31137796,false,300.47,10.98,10.98,1,148.69,5,code_2,10.35,retention,6,0.16728366666666664,0.08537591666666666,0.0,44.32619046,0.0,0.0
8f52ace,channel_sales_1,34522,0,0,2011-10-01,2016-09-01,2015-08-27,2015-09-02,3527.86,0,0.0,101.19,0.1157609999999999,0.099419,40.606701,false,0.0,8.28,8.28,1,437.74,4,code_1,17.320999999999998,retention,5,0.126219,0.10197083333333333,0.06737108333333333,41.02372208,22.40088587,14.93392538
1a20a2f,not_specified,21743,13461,1370,2010-05-26,2016-10-15,2015-10-15,2015-05-31,1866.56,1249,0.0,132.26,0.111186,0.096074,40.606701,true,109.28,6.6,6.6,3,173.97,6,code_3,19.8,retention,6,0.12211891666666667,0.10193399999999998,0.07255450000000001,40.6610035,24.39660114,16.26440236
fe7225b,channel_sales_1,4836,0,287,2011-09-10,2016-09-10,2011-09-10,2015-09-11,406.56,287,0.0,17.84,0.1457109999999999,0.0,44.31137796,false,42.16,12.72,12.72,1,34.53,4,code_1,13.15,retention,5,0.14923708333333333,0.007123583333333333,0.0,44.31137536,0.0,0.0
3e77aab,channel_sales_1,27,0,17,2012-07-13,2016-10-15,2013-10-15,2015-10-16,3.83,17,0.0,13.78,0.140621,0.0,44.31137796,false,2.4,7.8,7.8,1,0.03,4,code_1,10.392,retention,4,0.14493708333333336,0.0,0.0,44.31137546,0.0,0.0
8c99314,not_specified,15259,0,0,2009-11-16,2016-11-16,2015-09-18,2015-11-17,1407.4,0,0.0,15.97,0.164448,0.0858029999999999,44.31137796,false,0.0,4.86,4.86,1,87.1,6,code_3,10.392,retention,7,0.16598408333333334,0.08643758333333329,0.0,44.28174526,0.0,0.0
085aca4,channel_sales_2,8118,0,865,2012-04-12,2016-04-11,2015-04-14,2015-04-12,785.17,865,0.0,0.0,0.114604,0.098262,40.606701,false,82.02,99.96,99.96,1,91.72,4,code_3,40.0,churn,4,0.12238,0.10206566666666665,0.07310058333333334,40.6745798,24.404746919999997,16.26983288
a63f63c,not_specified,13280,0,0,2010-01-15,2017-01-15,2010-01-15,2016-01-17,2012.73,0,0.0,18.42,0.146694,0.0,44.31137796,false,0.0,31.2,31.2,1,184.47,6,code_2,13.856,retention,7,0.15064316666666666,0.0,0.0,44.26693026,0.0,0.0
29d1399,channel_sales_1,7219,0,673,2010-04-30,2016-08-19,2015-08-19,2015-04-30,230.34,130,0.0,0.0,0.138847,0.0,44.31137796,false,18.29,12.36,12.36,1,16.62,6,code_1,10.392,retention,6,0.14826483333333332,0.0,0.0,44.38545026,0.0,0.0
6199b02,channel_sales_3,31701,0,1315,2011-12-29,2016-12-29,2015-11-01,2015-12-30,4666.11,1315,0.0,18.61,0.143478,0.0,44.31137796,false,188.98,2.8,2.8,1,389.05,4,code_2,10.392,retention,5,0.14645008333333326,0.0,0.0,44.31137526,0.0,0.0
ed80ba1,channel_sales_3,5668,0,0,2011-11-08,2016-11-08,2011-11-08,2015-11-09,856.26,0,0.0,16.24,0.147506,0.0,45.30837756,false,0.0,17.67,17.67,1,105.95,4,code_1,13.85,retention,5,0.15070391666666666,0.0,0.0,44.365078659999995,0.0,0.0
9509c5c,channel_sales_3,22051,14644,0,2012-01-24,2017-01-24,2015-11-17,2016-01-25,2143.63,0,0.0,6.88,0.143575,0.0,44.31137796,true,0.0,24.84,24.84,3,199.48,4,code_2,11.0,retention,5,0.14756875,0.0,0.0,44.29656036,0.0,0.0
8c795c3,not_specified,90420,0,7597,2005-06-17,2016-06-17,2005-06-17,2015-06-23,7568.89,7597,0.0,131.78,0.113323,0.096984,40.606701,false,703.68,11.56,11.56,1,694.07,11,code_3,19.8,retention,11,0.12124908333333333,0.10078341666666667,0.0715245,40.6474275,24.38845514,16.25897136
5ec29d7,not_specified,8925,0,928,2010-06-03,2016-06-03,2015-05-22,2015-06-14,865.41,928,0.0,133.0,0.1151819999999999,0.098841,40.606701,false,89.45,26.08,26.08,2,101.38,6,code_3,16.5,retention,6,0.12434433333333333,0.10387916666666665,0.07461925,40.6474275,24.38845514,16.25897136
b459df1,channel_sales_1,19976,0,2139,2012-03-05,2016-03-05,2012-03-05,2015-03-06,2339.65,2139,0.0,9.31,0.144149,0.0,44.31137796,false,312.36,25.72,25.72,1,186.22,4,code_1,12.5,retention,4,0.1483705833333333,0.0,0.0,44.40026526,0.0,0.0
2a60f44,not_specified,5321,0,850,2010-01-27,2017-01-27,2015-11-18,2016-01-28,797.38,850,0.0,18.92,0.143227,0.0,44.31137796,false,122.93,31.32,31.32,1,77.54,6,code_1,12.5,retention,7,0.15021358333333332,0.0,0.0,44.31137536,0.0,0.0
7c1dca6,not_specified,0,0,0,2009-03-17,2016-12-31,2009-03-17,2016-01-01,0.0,0,0.0,361.7,0.092453,0.086393,59.17346796,false,0.0,0.12,0.12,1,0.0,7,code_3,60.0,retention,7,0.10404441666666668,0.09251408333333333,0.065678,59.17346796,36.490689,8.36773104
25a1c18,channel_sales_1,12994,0,757,2010-06-02,2016-10-09,2013-10-09,2015-10-11,108.75,61,0.0,15.05,0.144902,0.0,44.31137796,false,8.95,10.36,10.36,1,8.85,6,code_1,13.85,retention,6,0.14834999999999995,0.007123583333333333,0.0,44.32619026,0.0,0.0
9c6587a,channel_sales_2,2288838,0,237044,2010-05-13,2016-05-13,2010-05-13,2015-05-18,2077.64,2424,0.0,16.37,0.1646369999999999,0.087381,44.31137796,false,283.62,24.0,24.0,1,176.85,6,code_2,14.5,retention,6,0.16805391666666666,0.08648341666666666,0.0,44.370635459999995,0.0,0.0
af50a36,channel_sales_3,2198,0,0,2011-05-16,2016-05-16,2011-05-16,2015-05-23,329.7,0,0.0,19.24,0.1457109999999999,0.0,44.31137796,false,0.0,24.42,24.42,1,30.69,5,code_2,13.2,retention,5,0.14991325,0.0,0.0,44.37063526,0.0,0.0
115ade0,channel_sales_2,1369334,0,97730,2012-12-05,2016-12-05,2012-12-05,2015-12-06,947.05,2063,0.0,0.0,0.1670859999999999,0.088444,45.30837756,false,221.5,11.82,11.82,1,92.42,3,code_1,10.35,churn,4,0.16866166666666668,0.08734425,0.0,44.26692996,0.0,0.0
