channel_sales,cons_12m,cons_gas_12m,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_peak,has_gas,imp_cons,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,price_mid_peak_fix,churn
0,203303,0,1749.95,0.0,95.69,0.100572,0,114.8,34.44,1,232.49,3,0,22.995,16.29155496,churn
7,70787,0,3219.56,0.0,16.26,0.0,0,395.24,31.08,1,294.79,7,2,13.8,0.0,retention
0,6707,0,684.08,0.0,129.72,0.101397,0,64.11,18.02,1,87.9,3,0,17.320999999999998,16.22638536,retention
0,21299,3984,2264.05,0.0,144.43,0.100123,1,188.11,6.6,2,245.05,5,0,19.8,16.237247359999998,retention
0,1243,0,186.66,0.0,6.88,0.0,0,0.0,20.34,1,18.75,4,1,11.0,0.0,retention
0,6269,0,941.14,0.0,17.69,0.0,0,0.0,12.36,1,85.05,3,2,10.392,0.0,retention
7,2792,0,418.94,0.0,15.98,0.0,0,0.0,14.67,1,40.35,6,1,11.5,0.0,retention
2,3153,0,472.87,0.0,16.18,0.0,0,0.0,12.3,1,46.55,4,1,10.35,0.0,retention
1,17360,27928,185.86,0.0,132.59,0.100572,1,10.37,31.32,3,29.37,4,2,19.8,16.25897136,retention
3,10694,0,755.0,0.0,16.57,0.0,0,230.98,13.4,1,38.87,3,1,13.856,0.0,retention
0,468430,0,677.16,0.0,19.74,0.0,0,195.61,32.88,1,70.4,4,0,13.15,0.0,retention
0,11901,0,1265.84,0.0,143.62,0.098841,0,17.34,25.96,1,176.11,3,0,20.8,16.25897136,retention
2,126351,0,2402.44,0.0,30.08,0.0,0,0.0,8.8,1,187.53,3,0,13.2,0.0,retention
7,491,0,72.87,0.0,19.17,0.0,0,0.0,15.72,1,10.12,6,1,13.2,0.0,retention
1,13479,0,1477.35,0.0,131.66,0.100123,0,136.76,13.63,1,162.21,6,1,19.8,16.24267836,retention
1,9089,0,1362.9,0.0,19.6,0.0,0,0.0,11.82,1,111.33,6,1,10.35,0.0,retention
7,14840,0,1515.04,0.0,131.76,0.1000149999999999,0,183.62,52.8,1,157.03,6,1,26.4,16.28069392,retention
7,30637,5618,3177.73,0.0,120.04,0.100123,1,0.0,11.04,2,387.32,6,1,33.0,16.237247359999998,retention
3,12059,0,1184.75,0.0,121.51,0.097701,0,0.0,30.0,1,154.4,3,2,15.001,16.29155496,retention
2,19363,0,1287.43,0.0,121.13,0.101397,0,0.0,25.8,1,194.31,4,1,17.25,16.22638536,churn
7,102239,0,1205.28,0.0,141.86,0.100123,0,105.59,2.04,1,193.14,6,2,47.0,16.23181636,retention
0,305472,243034,3473.66,0.0,17.5,0.0,1,0.0,31.2,2,324.86,3,0,13.856,0.0,churn
0,73051,0,385.88,0.0,17.77,0.0,0,61.17,26.04,1,36.51,5,0,10.392,0.0,retention
3,423351,0,4046.11,0.0,131.75,0.098841,1,332.63,22.29,2,477.91,4,2,21.0,16.26440236,retention
0,11683,0,1273.54,0.0,131.42,0.099998,0,135.04,17.55,1,148.17,4,2,16.5,16.25354036,retention
2,25783,0,3082.84,0.0,15.31,0.087381,0,0.0,22.95,1,277.75,3,0,13.856,0.0,retention
1,19381,0,2855.21,0.0,15.96,0.0,0,0.0,17.22,1,239.51,4,2,10.392,0.0,retention
2,6430,0,669.35,0.0,132.15,0.098261,0,81.13,23.38,1,74.74,5,1,17.25,16.25354036,retention
0,40,0,6.02,0.0,1.08,0.0,0,0.0,21.64,1,0.54,6,1,10.392,0.0,retention
0,17568,0,254.83,0.0,16.18,0.0,0,46.7,26.04,1,27.31,4,2,10.392,0.0,retention
0,50181,0,5060.3,0.0,92.71,0.095252,0,0.0,62.58,1,551.62,4,0,70.0,16.2752634,retention
0,2720,0,399.76,0.0,20.76,0.0,0,0.0,27.44,1,47.09,5,0,13.2,0.0,retention
0,10521,0,1572.5,0.0,16.37,0.0,0,0.0,22.95,1,139.55,7,2,13.856,0.0,retention
3,6788,0,643.79,0.0,147.42,0.100572,0,80.41,29.85,1,79.87,4,0,16.5,16.26440236,retention
3,2501,0,287.81,0.0,0.0,0.0,0,0.0,27.28,1,21.84,3,5,13.856,0.0,retention
1,2532,0,325.36,0.0,18.08,0.087961,0,29.15,24.42,1,27.55,6,1,13.2,0.0,retention
0,13875,0,789.74,0.0,18.52,0.0,0,155.86,26.82,1,76.95,4,0,13.0,0.0,retention
2,4717,0,708.59,0.0,18.47,0.0,0,0.0,23.36,1,58.55,3,0,15.0,0.0,retention
0,896857,0,2930.63,0.0,17.98,0.084198,0,605.5,22.95,1,224.4,4,0,13.85,0.0,retention
3,925,0,95.25,0.0,131.05,0.100123,0,15.65,47.57,1,8.93,5,1,23.1,16.409345159999997,retention
0,15910,0,1597.92,0.0,119.42,0.099419,0,106.78,18.54,1,198.01,6,0,17.5,16.26440236,churn
0,7355,0,1095.53,0.0,18.28,0.0,0,0.0,15.12,1,83.1,3,0,13.2,0.0,retention
1,88807,0,3040.6,0.0,141.93,0.1000149999999999,0,228.44,74.88,1,359.69,6,1,50.0,14.87418678,retention
7,30901,0,385.22,0.0,15.53,0.0,0,0.0,26.04,1,37.61,4,1,10.392,0.0,retention
0,23673,0,2378.2,0.0,117.53,0.099665,0,0.0,4.77,1,328.69,4,0,25.0,16.237247359999998,churn
0,2533,0,345.29,30.0,131.39,0.1363359999999999,0,66.5,70.12,1,17.04,3,2,19.8,16.57518129,churn
7,52998,0,5443.39,0.0,0.0,0.098837,0,344.59,30.23,1,508.05,10,0,63.0,16.253539879999998,retention
0,40956,0,4168.36,0.0,130.32,0.10175,0,388.47,23.19,1,498.51,3,0,17.13,16.2752634,retention
0,14378,0,2181.72,0.0,38.86,0.087381,0,0.0,20.2,1,161.04,4,2,13.856,0.0,retention
1,6207104,41532,1401.7,0.0,13.76,0.083909,1,0.0,13.98,2,108.16,5,0,13.164,0.0,retention
1,221806,0,3671.89,0.0,16.2,0.0868029999999999,0,506.7,14.52,1,290.83,6,1,11.5,0.0,retention
0,12440,0,203.25,0.0,17.22,0.0,0,0.0,19.2,1,20.69,4,0,10.392,0.0,retention
0,20459,0,3009.84,0.0,19.68,0.0,0,248.76,11.04,1,235.64,4,0,10.392,0.0,churn
7,14050,4312,1863.07,0.0,16.2,0.0,1,0.0,16.66,3,152.29,7,2,13.2,0.0,retention
0,1596,0,237.21,0.0,18.24,0.0,0,40.03,19.11,1,22.42,7,2,10.35,0.0,retention
0,9620,0,1451.32,0.0,0.0,0.0,0,0.0,14.1,1,148.47,5,0,11.0,0.0,retention
2,5708,0,863.76,0.0,13.78,0.0,0,69.38,31.64,1,91.81,4,0,13.856,0.0,retention
7,37023,2939,3990.46,0.0,16.17,0.08638,1,0.0,3.56,3,309.87,6,1,13.2,0.0,retention
7,52276,0,7719.76,0.0,15.98,0.0,0,0.0,16.66,1,666.0,7,2,13.2,0.0,retention
3,655,276,62.85,0.0,131.05,0.1000149999999999,1,9.21,57.72,2,7.44,3,1,23.1,16.28069392,retention
0,3505,0,520.29,0.0,18.37,0.0,0,0.0,10.08,1,43.91,4,0,10.39,0.0,retention
3,43484,0,4542.55,0.0,134.22,0.10175,0,666.32,25.44,1,544.85,6,1,17.0,16.28069392,retention
7,17083,0,1192.2,0.0,16.48,0.0,0,0.0,16.92,1,114.09,6,1,13.2,0.0,retention
3,8116,0,822.29,0.0,131.38,0.098841,0,93.64,31.32,1,97.4,6,1,19.8,16.29155496,retention
2,2858,0,425.98,0.0,19.44,0.0,0,0.0,14.64,1,38.39,5,1,10.392,0.0,retention
0,2483,0,370.94,0.0,16.73,0.0,0,0.0,17.13,1,30.77,6,0,10.39,0.0,retention
7,3041,0,385.36,0.0,16.24,0.0,0,0.0,25.56,1,41.29,6,1,13.856,0.0,retention
0,2620,0,393.52,0.0,15.76,0.0,0,0.0,16.92,1,39.27,5,0,10.392,0.0,retention
1,24688,0,3654.71,0.0,16.25,0.0,0,0.0,23.4,1,292.33,3,2,10.392,0.0,churn
1,58441,0,8668.74,0.0,16.49,0.0,0,0.0,29.76,1,823.89,6,1,13.2,0.0,retention
7,2015,0,302.59,0.0,17.48,0.0,0,0.0,28.5,1,29.53,5,1,13.8,0.0,retention
0,37475,0,2486.11,0.0,14.96,0.0,0,0.0,23.4,1,245.07,6,1,10.392,0.0,churn
1,6008,0,3752.73,0.0,0.0,0.087381,0,319.08,12.72,1,262.75,5,2,12.0,0.0,retention
1,1934,0,290.48,0.0,19.29,0.0,0,0.0,21.09,1,27.46,5,2,10.392,0.0,retention
0,8020,0,1189.47,0.0,17.39,0.0,0,0.0,26.04,1,112.12,5,0,10.392,0.0,churn
7,6523,0,653.15,0.0,132.49,0.100123,0,32.6,24.04,1,84.19,6,1,18.0,16.29280344,retention
1,6207104,41532,85.01,0.0,0.0,0.098837,1,6.31,17.56,2,11.93,5,0,26.3,16.26440236,retention
7,77895,23921,7752.89,0.0,131.47,0.096984,1,848.4,26.1,2,622.09,11,2,38.0,16.26440236,retention
0,61879,0,6608.91,0.0,147.3,0.098858,0,493.77,24.24,1,532.71,4,0,24.24,16.29155496,retention
2,29760,0,3068.79,0.0,0.0,0.1000149999999999,0,213.68,69.24,1,323.36,4,0,46.2,16.28069392,retention
0,4413,0,661.62,0.0,19.16,0.0,0,111.88,21.52,1,68.48,5,0,13.2,0.0,retention
7,34798,0,3586.39,0.0,253.15,0.100572,0,369.94,41.78,1,409.67,6,1,34.64,14.9122033,retention
0,20807,0,2093.95,0.0,118.61,0.101176,0,325.88,41.52,1,291.04,3,0,27.713,16.29155496,retention
1,5463,34405,822.38,0.0,10.02,0.0,1,115.24,28.8,2,80.76,6,0,11.5,0.0,retention
7,16126,0,2385.63,0.0,6.85,0.0,0,0.0,6.42,1,194.52,6,1,13.8,0.0,retention
7,6750,0,860.42,0.0,37.55,0.085006,0,182.55,34.68,1,81.92,6,0,13.856,0.0,retention
0,17295,0,2677.15,0.0,16.22,0.0,0,0.0,20.2,1,167.78,4,2,13.856,0.0,retention
1,803018,0,2552.8,0.0,131.33,0.100572,0,5.24,18.12,1,317.9,6,1,19.8,16.25897136,retention
0,25889,0,2088.17,30.0,0.0,0.0,0,138.56,37.86,1,151.07,4,5,13.85,0.0,retention
0,193849,0,1999.71,0.0,18.22,0.0,0,0.0,31.2,1,273.59,4,0,13.856,0.0,churn
1,7899,0,632.3,0.0,133.03,0.100572,0,0.0,35.85,1,96.04,6,1,19.8,14.906772779999999,retention
7,5027,0,634.33,0.0,21.21,0.083816,0,0.0,21.46,1,29.57,6,1,13.8,0.0,retention
1,14042,0,853.04,0.0,18.42,0.0,0,81.38,21.8,1,81.52,6,0,12.5,0.0,retention
1,81850,150006,7469.65,0.0,135.73,0.093976,1,1089.43,23.66,2,719.08,6,2,26.4,16.24267836,retention
0,11938,0,598.55,0.0,16.6,0.0,0,0.0,23.76,1,60.44,4,0,10.392,0.0,retention
0,1639,0,248.93,0.0,1.1,0.0,0,0.0,30.22,1,25.1,6,1,13.2,0.0,retention
0,57879,280354,1.36,0.0,0.0,0.100879,1,0.06,203.96,2,0.0,4,0,98.0,14.93392538,churn
0,5712,0,1049.54,0.0,17.77,0.0,0,67.23,18.12,1,82.53,4,0,10.392,0.0,retention
0,3926060,1959386,366.48,0.0,14.08,0.0,1,0.0,28.76,2,43.71,4,0,13.856,0.0,retention
7,140454,0,6048.74,0.0,131.01,0.096984,0,423.3,7.44,1,530.94,12,2,19.8,16.248109359999997,retention
7,0,0,0.0,0.0,364.98,0.086393,0,0.0,0.48,1,0.0,8,2,260.0,8.36773104,retention
0,8371,0,794.43,0.0,18.3,0.0,0,106.74,27.32,1,82.31,4,2,13.2,0.0,retention
0,8303,0,859.64,0.0,81.16,0.101734,0,59.95,40.18,1,111.08,4,0,19.71,14.9122033,retention
0,7214,0,602.82,0.0,16.18,0.0,0,78.31,16.14,1,64.56,3,2,10.392,0.0,retention
2,2166,0,326.8,0.0,15.97,0.0,0,0.0,21.09,1,32.81,4,1,10.392,0.0,retention
1,15662,0,0.0,0.0,0.0,0.0,0,0.0,32.96,2,86.52,8,0,19.8,0.0,retention
0,100955,0,142.59,0.0,128.91,0.098837,0,11.32,31.16,1,15.79,4,0,19.72,16.25897136,retention
1,42589,0,2182.32,0.0,16.18,0.0,0,0.0,16.8,1,189.13,4,1,13.856,0.0,retention
0,52572,0,5183.6,0.0,407.97,0.098837,0,132.04,43.82,1,473.92,4,0,55.5,16.26983288,retention
0,5858,0,885.31,0.0,0.0,0.0,0,0.0,27.6,1,92.86,4,0,11.0,0.0,churn
3,9107,6629,710.08,0.0,120.78,0.100572,1,0.0,30.58,4,76.93,3,2,15.01,16.26983288,retention
0,759820,0,9295.19,0.0,43.42,0.084138,0,1579.13,25.68,1,808.84,4,0,11.4,0.0,retention
1,1856956,41883,7301.15,0.0,16.23,0.0868029999999999,1,963.4,24.0,2,568.88,5,2,14.5,0.0,retention
7,881,0,132.78,0.0,17.23,0.0,0,0.0,28.02,1,13.45,5,2,13.856,0.0,churn
2,4040,1073,608.08,0.0,17.05,0.0,1,0.0,21.78,2,59.32,4,1,13.2,0.0,retention
2,100348,52150,5144.17,0.0,130.68,0.096521,1,497.62,24.9,4,444.54,3,0,31.5,16.26983288,retention
7,4725,6590,681.77,0.0,18.27,0.0,1,51.16,7.8,2,48.96,6,0,10.392,0.0,retention
0,1150,0,172.03,0.0,18.5,0.0,0,30.06,14.57,1,17.06,7,2,10.35,0.0,retention
7,0,0,1158.73,30.0,0.0,0.116714,0,13.85,30.56,2,69.45,6,0,10.392,0.0,retention
0,3362,0,339.67,0.0,146.97,0.099998,0,29.77,26.08,1,40.94,4,0,16.5,16.25897136,churn
3,11270,46819,1669.87,0.0,18.47,0.0,1,273.37,28.2,2,164.26,6,0,12.5,0.0,retention
7,27700,0,4085.4,0.0,0.0,0.0,0,0.0,3.56,1,330.63,6,1,13.2,0.0,retention
0,2019090,108952,2300.64,0.0,142.62,0.096521,1,245.36,24.18,2,230.55,3,2,20.0,16.26983288,retention
3,13685,0,550.56,0.0,18.53,0.0,0,0.0,18.08,1,53.22,5,1,10.35,0.0,churn
0,0,0,0.0,0.0,0.0,0.100009,0,0.0,109.08,1,0.0,4,0,43.648,13.521987719999998,churn
0,43541,0,3559.6,0.0,71.53,0.0,0,0.0,0.12,1,158.33,3,0,13.2,0.0,retention
7,155107,14848,5826.45,0.0,132.11,0.092659,1,75.4,0.0,3,495.75,7,2,9.9,8.36215256,retention
7,20164,0,2418.29,30.0,132.11,0.135732,0,233.66,36.09,2,137.36,10,2,16.5,16.367678459999997,retention
0,45711,0,1907.91,0.0,24.24,0.083849,0,480.21,21.36,1,118.65,3,0,11.5,0.0,retention
7,9643,0,1419.95,0.0,19.48,0.0,0,0.0,19.28,1,138.42,7,2,13.2,0.0,retention
0,5563,0,828.44,0.0,16.9,0.0,0,173.21,19.56,1,72.11,3,0,13.85,0.0,retention
0,1483590,0,8820.61,0.0,130.43,0.1000149999999999,0,710.48,16.44,1,1017.77,4,0,16.44,16.22638536,retention
7,1435,12654,249.47,30.0,6.82,0.0,1,0.0,27.78,4,14.26,5,1,10.35,0.0,retention
0,41712,0,2345.55,0.0,143.62,0.096521,0,156.42,9.419999999999993,1,248.14,3,0,15.1,16.29155496,retention
7,23,0,0.0,0.0,0.0,0.086393,0,0.0,0.12,1,0.0,8,2,40.0,8.36773104,retention
1,12265,0,1785.36,0.0,0.0,0.0,0,0.0,24.82,1,159.16,6,1,13.2,0.0,retention
2,5418,8520,817.52,0.0,19.44,0.0,1,68.19,11.54,2,76.3,4,0,11.951,0.0,retention
2,115088,0,6433.28,0.0,130.06,0.098142,0,436.36,18.26,1,687.48,4,0,23.1,16.29155496,retention
0,8415,0,818.74,0.0,129.24,0.098837,0,69.2,47.61,1,99.18,4,0,26.3,16.26440236,retention
1,42932,0,649.11,0.0,15.82,0.085646,0,0.0,13.4,1,43.36,6,1,13.856,0.0,retention
0,6818,0,664.33,0.0,16.14,0.086131,0,176.46,11.84,1,67.88,3,2,10.392,0.0,retention
0,1483590,0,12027.02,0.0,13.75,0.084138,0,1376.6,29.64,1,1340.86,4,0,13.15,0.0,retention
0,21,0,3.08,0.0,16.66,0.0,0,0.0,10.36,1,0.27,3,2,13.856,0.0,retention
1,6660,0,778.02,0.0,16.29,0.089695,0,211.43,16.84,1,88.35,6,2,10.35,0.0,retention
3,12094,0,1289.63,0.0,132.15,0.099419,0,111.28,20.28,1,152.51,5,1,23.1,16.25897136,retention
7,28377,34474,979.4,0.0,20.79,0.0,1,171.26,8.56000000000001,3,65.63,6,1,11.4,0.0,retention
7,3633,0,548.54,0.0,13.02,0.0,0,0.0,16.14,1,90.13,6,0,10.392,0.0,churn
0,9931,0,493.68,0.0,129.0,0.098837,0,44.33,36.21,1,54.05,6,0,20.0,16.26440236,retention
0,44183,11196,4448.78,0.0,129.36,0.101397,1,347.05,2.16,2,581.97,4,0,47.9,16.29155496,retention
0,15981,0,2328.09,0.0,7.55,0.0,0,456.57,19.28,1,166.76,7,0,13.2,0.0,retention
1,1711,0,417.85,0.0,16.24,0.0,0,0.0,155.58,1,239.56,3,2,10.392,0.0,retention
3,15084,0,2238.79,0.0,18.35,0.0,0,0.0,27.14,1,196.45,5,1,13.2,0.0,retention
1,834128,0,3873.54,0.0,27.6,0.087381,0,758.9,13.1,4,336.44,6,2,10.392,0.0,retention
0,51806,0,1450.92,0.0,16.5,0.0,0,0.0,30.86,1,135.35,7,2,15.0,0.0,retention
0,3315,0,496.36,0.0,19.84,0.0,0,0.0,16.92,1,43.35,3,0,10.392,0.0,retention
0,24782,0,2661.21,0.0,127.84,0.099441,0,135.59,31.56,1,305.91,4,0,21.04,16.22638536,retention
0,57347,0,5723.25,0.0,145.14,0.098142,0,466.51,16.68,1,587.4,3,0,24.24,16.26440236,retention
7,18420,0,1914.57,0.0,120.39,0.098837,0,0.0,11.54,1,221.07,11,2,15.001,16.25354036,retention
0,7981,0,1439.37,0.0,16.4,0.0,0,102.79,20.88,1,350.39,4,0,13.856,0.0,retention
0,1897,0,283.66,0.0,14.93,0.0,0,0.0,26.02,1,24.02,6,1,13.2,0.0,retention
0,1335206,19826,6313.79,0.0,147.25,0.1000149999999999,1,970.52,35.81,2,674.74,4,0,40.0,16.2752634,retention
0,30166,0,1196.87,0.0,144.99,0.103487,0,121.54,62.76,1,142.78,4,0,34.641,16.2752634,churn
0,14201,0,2137.49,0.0,8.79,0.0,0,0.0,32.64,1,173.6,3,0,14.49,0.0,retention
0,8729,0,835.71,0.0,154.26,0.098262,0,0.0,121.86,1,104.56,6,0,90.0,16.25354036,retention
0,11493,12962,1352.14,0.0,0.0,0.098841,1,0.0,49.8,2,146.7,3,5,34.641,16.29155496,retention
7,4514,0,528.79,0.0,16.43,0.08385,0,0.0,34.68,1,55.96,6,1,13.856,0.0,retention
1,18546,0,1958.4,0.0,159.87,0.098837,0,509.53,9.89,1,176.49,10,2,20.7,16.24267836,retention
3,36190,47410,5331.41,0.0,0.27,0.0,1,0.0,18.28,2,366.19,3,0,12.5,0.0,retention
2,4650,0,683.87,0.0,16.26,0.0,0,119.71,12.36,1,59.28,5,1,10.392,0.0,retention
7,971469,0,583.17,0.0,16.36,0.0885389999999999,0,68.78,19.11,1,59.49,6,1,10.35,0.0,churn
0,18006,0,1824.59,0.0,144.01,0.099998,0,152.85,9.42,1,214.2,3,0,15.1,16.25897136,retention
0,1542,0,250.4,0.0,16.16,0.101437,0,0.0,12.36,1,22.84,5,0,10.392,0.0,retention
3,22911,0,280.02,0.0,120.78,0.100572,0,0.0,43.77,1,35.54,6,1,24.15,16.26440236,retention
0,55061,0,2065.68,0.0,145.41,0.101397,0,81.35,22.56,1,251.61,3,0,15.1,16.23724784,churn
0,1616,1936,215.0,0.0,14.58,0.087961,1,0.0,19.2,2,20.89,6,2,10.392,0.0,retention
7,9634,0,928.34,0.0,16.32,0.084198,0,290.19,22.95,1,93.77,6,1,13.856,0.0,retention
7,33454,0,90.67,0.0,16.38,0.0,0,26.25,10.08,1,8.15,5,1,10.39,0.0,retention
0,8889,0,1343.93,0.0,15.94,0.0,0,0.0,34.68,1,153.47,3,0,13.856,0.0,retention
7,15694,0,1510.57,0.0,170.75,0.098262,0,140.31,38.12,1,171.58,7,0,41.6,16.25897136,churn
0,14475,0,1642.38,0.0,13.76,0.0,0,0.0,24.9,2,151.76,4,0,15.0,0.0,retention
0,1175435,0,2261.91,0.0,1.06,0.0,0,835.34,8.8,5,215.64,4,0,13.2,0.0,retention
7,7345,0,1106.2,0.0,16.01,0.0,0,181.27,33.12,1,113.0,6,1,13.2,0.0,retention
0,8588,0,453.94,0.0,16.14,0.0,0,0.0,33.12,1,47.13,6,1,13.2,0.0,retention
0,173354,0,1264.2,0.0,17.35,0.0,0,0.0,0.0,1,54.71,3,0,10.392,0.0,retention
0,36253,91689,3575.92,0.0,129.24,0.096521,1,285.16,28.84,2,375.74,4,0,31.5,16.25897136,retention
7,12009,17471,510.61,0.0,16.27,0.0,1,0.0,11.39,5,46.11,6,1,11.8,0.0,retention
7,8971,0,1698.84,24.0,0.0,0.0,0,0.0,25.35,1,108.52,4,1,13.8,0.0,retention
7,8514,0,1010.98,0.0,24.38,0.08449,0,0.0,10.03,1,71.57,6,1,10.35,0.0,churn
7,20318,129,2402.27,0.0,16.29,0.0850679999999999,1,362.49,8.93,2,161.63,6,1,10.35,0.0,retention
1,2882597,976731,3693.8,0.0,16.29,0.0868029999999999,1,327.24,11.95,2,280.8,3,2,13.856,0.0,retention
0,12039,0,1294.07,0.0,37.67,0.0868029999999999,0,0.0,19.28,1,106.94,4,1,10.392,0.0,retention
0,20204,0,2951.76,0.0,16.26,0.0,0,664.47,33.84,1,251.11,6,1,15.0,0.0,retention
1,10657,0,1040.92,0.0,132.07,0.1000149999999999,0,60.65,42.0,1,120.48,5,1,21.0,16.28069392,retention
1,1884975,0,2903.03,0.0,129.97,0.1000149999999999,0,289.31,23.19,1,311.12,5,0,17.13,16.2752634,retention
2,16082,58651,1634.76,0.0,16.22,0.0,1,241.94,20.2,2,153.79,4,2,13.856,0.0,retention
1,153423,0,1346.48,0.0,131.19,0.100572,0,207.11,50.31,1,161.74,6,1,35.0,16.26440236,retention
0,21761,0,916.76,0.0,18.37,0.0,0,0.0,19.48,2,84.65,6,0,13.85,0.0,retention
7,22204,0,2298.96,0.0,146.16,0.10175,0,178.36,25.92,1,276.82,5,0,17.32,16.28069392,retention
0,108825,0,2013.36,0.0,145.19,0.100823,0,174.58,3.72,1,243.24,4,0,19.8,16.24267836,churn
7,36758,0,0.0,0.0,121.13,0.1000149999999999,0,0.0,43.06,1,0.0,8,2,19.0,16.2752634,retention
7,3439,21734,335.5,0.0,156.02,0.099548,1,7.84,28.84,2,38.85,6,1,17.320999999999998,16.37488836,retention
2,13852,0,2044.67,0.0,17.21,0.0,0,0.0,19.28,1,173.12,6,0,13.2,0.0,retention
7,9147,241944,941.91,0.0,131.76,0.099548,1,118.1,20.64,2,104.16,6,1,19.8,16.22638584,retention
7,9167,0,1385.7,0.0,0.0,0.0,0,0.0,30.98,1,138.2,6,1,15.0,0.0,retention
0,6232,0,925.31,0.0,74.68,0.0,0,0.0,21.11,1,106.53,7,2,15.0,0.0,retention
7,3603275,316175,3841.6,0.0,144.63,0.1000149999999999,1,234.89,29.64,2,357.81,6,1,19.8,16.28069392,retention
2,26102,0,3853.62,0.0,17.03,0.0,0,687.43,29.76,1,343.02,3,0,13.2,0.0,retention
0,6919,0,686.58,0.0,144.51,0.1000149999999999,0,48.44,39.96,1,74.42,6,0,16.0,16.28069392,retention
7,10146,0,1413.48,0.0,18.01,0.0,0,0.0,29.76,3,129.98,6,2,13.2,0.0,churn
0,13154,0,1438.09,0.0,141.82,0.100123,0,107.14,17.28,1,154.09,6,1,34.5,16.237247359999998,retention
0,23504,0,1539.37,0.0,128.89,0.100823,0,0.0,8.02,2,198.42,3,0,16.627,14.93392538,retention
1,834128,0,685.8,0.0,9.61,0.089695,0,56.92,15.72,4,75.77,6,1,13.2,0.0,retention
7,22118,0,3285.34,0.0,1.12,0.0,0,0.0,29.76,1,310.96,6,1,13.2,0.0,churn
7,1839,33326,180.65,0.0,119.3,0.100123,1,17.94,77.37,2,23.99,6,0,40.0,16.409345159999997,retention
0,13178,0,608.19,0.0,144.78,0.098837,0,93.35,27.44,1,71.11,4,0,17.32,16.25897136,retention
7,2490,0,373.4,0.0,16.64,0.0,0,0.0,14.64,1,36.22,5,2,10.392,0.0,retention
0,72981,0,4232.43,0.0,19.68,0.0,0,727.82,5.06,1,387.49,4,0,13.2,0.0,retention
0,51335,0,822.33,0.0,18.62,0.0,0,122.73,28.6,1,86.19,4,0,13.856,0.0,retention
0,5972,0,621.82,0.0,129.95,0.101397,0,52.06,27.7,1,77.11,4,0,19.0,16.22638536,churn
0,423601,0,1248.96,0.0,96.85,0.100123,0,342.48,11.6,1,146.12,5,0,23.036,16.237247359999998,retention
7,37538,0,44.38,0.0,17.08,0.0,0,0.0,12.3,1,4.15,6,2,10.35,0.0,churn
7,6931,0,343.41,0.0,14.41,0.0,0,34.36,24.62,1,28.03,6,0,12.5,0.0,retention
0,4895,0,739.32,0.0,16.72,0.0,0,0.0,21.48,1,71.51,4,2,10.392,0.0,retention
7,25913,0,2655.14,0.0,132.13,0.098837,0,219.1,14.46,1,295.7,6,1,23.1,16.248109839999998,retention
0,16087,0,2357.91,0.0,19.62,0.0,0,0.0,14.7,1,185.11,3,0,13.856,0.0,retention
0,9027,0,583.66,0.0,132.0,0.100123,0,47.02,24.06,1,67.23,6,1,16.5,16.22638536,retention
0,2064,0,209.62,0.0,129.61,0.103487,0,17.91,43.32,1,29.53,5,0,17.320999999999998,16.28069392,retention
7,1267162,0,1405.58,0.0,199.69,0.098837,0,64.6,10.0,1,107.36,9,2,15.001,16.25354036,retention
0,58947,0,8753.16,0.0,19.8,0.0,0,1374.5,8.76,1,808.57,4,0,13.15,0.0,retention
0,7515,0,1140.76,0.0,15.74,0.0,0,0.0,31.64,1,121.56,5,0,13.856,0.0,retention
0,9198,0,935.77,0.0,148.19,0.098837,0,81.17,27.3,1,85.92,4,0,24.24,16.248109359999997,retention
1,122614,0,12366.77,0.0,142.24,0.097123,0,4925.36,59.03,1,795.47,6,1,66.0,16.2752634,retention
2,4392,0,651.63,0.0,20.89,0.0,0,0.0,14.64,1,55.7,5,0,10.39,0.0,retention
1,275130,0,980.88,0.0,17.5,0.089695,0,109.86,22.44,1,101.24,6,1,13.8,0.0,retention
0,94191,0,201.73,0.0,13.85,0.0,0,18.0,26.04,1,19.81,6,0,10.392,0.0,churn
0,7390,0,1093.4,0.0,16.63,0.0,0,0.0,19.48,1,102.54,7,2,13.856,0.0,retention
0,1086232,0,494.21,0.0,90.43,0.103487,0,0.65,37.44,1,64.22,4,0,15.01,16.29155496,retention
2,16358,4778,1231.31,0.0,40.22,0.087381,1,0.0,17.45,2,118.36,5,0,13.856,0.0,retention
7,1802,0,264.43,0.0,16.31,0.0,0,0.0,12.82,1,25.84,6,1,13.2,0.0,retention
0,29229,0,4324.93,0.0,17.89,0.0,0,319.68,6.45,1,329.66,4,0,13.856,0.0,retention
0,5099,0,771.6,0.0,18.26,0.0,0,0.0,33.12,1,79.55,3,2,13.2,0.0,retention
7,3918,0,587.71,0.0,15.96,0.0,0,0.0,25.56,1,58.33,9,5,13.856,0.0,retention
7,8999,0,1342.53,0.0,19.34,0.0,0,0.0,10.08,1,120.34,4,0,10.39,0.0,retention
7,2235,0,330.75,0.0,18.57,0.0,0,293.01,37.56,1,7.77,6,0,15.0,0.0,retention
7,3737,0,97.13,0.0,19.42,0.0,0,0.0,12.36,1,8.93,6,0,10.392,0.0,retention
